"istart","istop","cstart","cstop","tstart","tstop","ed_rec","ed_rec_err","ampl_rec","dur","total_n_valid_data_points","ID","qcs","tstamp","dur_detrend","real"
6684,6700,531138,531154,1965.14493725625,1965.16715971259,74.358471646004,1.23526965594351,0.151333074456779,0.022222456337204,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
17795,17813,543057,543075,1981.69935139457,1981.72435192698,98.2311767661564,1.78912767995925,0.152645614825143,0.025000532412832,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,1
13209,13262,420741,420794,1811.81911864663,1811.89272787883,276.243546337951,1.19123315591322,0.205657967625174,0.073609232206309,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
6788,6813,412706,412731,1800.65965272047,1800.69437428253,300.322409397556,1.44742106138804,0.334218761707528,0.034721562054074,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,1
10617,10632,380876,380891,1756.45168588512,1756.47251929196,141.7784011684,0.953103638000208,0.371547686664738,0.020833406844304,14631,329083521,16,"01_12_2021_17_10_21",19.922673365,1
6174,6177,530620,530623,1964.42548548717,1964.42965219494,5.12697330061332,0.664674590530691,0.015722266558072,0.004166707768945,18209,329083521,24,"01_12_2021_17_10_22",23.439390938,0
11387,11397,418915,418925,1809.28307210433,1809.29696064207,14.245696874477,1.23049533310635,0.01662668523338,0.013888537744151,14948,329083521,18,"01_12_2021_17_10_20",17.362537005,0
7400,7404,470494,470498,1880.9243447809,1880.92990041418,12.6070616708768,1.85886785686004,0.032479154113106,0.005555633273161,17270,331945698,21,"01_12_2021_17_02_35",17.357617114,1
1989,1998,465046,465055,1873.35751251798,1873.3700128819,58.169997715042,2.70103849704572,0.095050108341611,0.012500363923664,17270,331945698,21,"01_12_2021_17_02_35",17.357617114,1
4397,4403,467482,467488,1876.74093381592,1876.74926733894,74.5136021169963,1.90680543903386,0.292945292958492,0.008333523018791,17270,331945698,21,"01_12_2021_17_02_35",17.357617114,1
70,73,247095,247098,1570.64654420403,1570.65071097206,47.9966539764961,6.5422859196517,0.166243256935498,0.004166768029336,16258,332470458,10,"01_12_2021_16_59_09",14.730825384,"REDO! Detrending failed"
5940,5943,252980,252983,1578.82033142857,1578.824498164,98.1865297395758,6.95785990854187,0.341739765047814,0.004166735433046,16258,332470458,10,"01_12_2021_16_59_09",14.730825384,"REDO! Detrending failed"
16211,16215,265074,265078,1595.61764843358,1595.62320394207,294.288707538986,7.55881759975694,0.965471424755047,0.005555508491398,16258,332470458,10,"01_12_2021_16_59_09",14.730825384,"REDO! Detrending failed"
9565,9571,258407,258413,1586.35790467436,1586.36623807725,3985.26800993297,4.71930223758416,25.3062043176764,0.008333402899098,16258,332470458,10,"01_12_2021_16_59_09",14.730825384,"REDO! Detrending failed"
,,,,,,,,,,15246,332470458,37,"01_12_2021_16_59_04",12.644136991,
15445,15453,168476,168484,1461.45438017717,1461.465490942,47.8184377963514,2.51399958882889,0.086817639459325,0.011110764830846,17037,332623751,5,"01_12_2021_16_52_05",21.814951348,1
8643,8655,691395,691407,2187.73053811778,2187.74720451209,86.6026648750254,3.74965054397886,0.136939643853457,0.01666639431005,17535,332623751,32,"01_12_2021_16_52_06",20.844311223,1
6364,6397,688056,688089,2183.09312866467,2183.13896114553,174.593140642019,4.2426905156774,0.143330738061292,0.045832480859645,17535,332623751,32,"01_12_2021_16_52_06",20.844311223,1
103,108,151870,151875,1438.39075821673,1438.3977027347,44.6928020668952,1.83258625128926,0.143584663408218,0.006944517966531,17037,332623751,5,"01_12_2021_16_52_05",21.814951348,1
13783,13793,166807,166817,1459.13639153651,1459.15028005611,112.79717285144,2.37371117056179,0.356785095957625,0.013888519600187,17037,332623751,5,"01_12_2021_16_52_05",21.814951348,1
,,,,,,,,,,15998,334576780,22,"01_12_2021_17_02_58",11.874613747,
2370,2373,880945,880948,2450.9948259822,2450.99899281503,14.5166912582478,2.05322827906219,0.046191581438116,0.00416683282765,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
1042,1047,879617,879622,2449.15030481477,2449.15724956285,24.5830800046868,2.89760114737234,0.058556076487408,0.006944748078695,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
4779,4782,888877,888880,2462.01186246021,2462.01602923157,16.2645363709357,1.99718612281081,0.063569582762791,0.00416677136036,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
5631,5634,889729,889732,2463.19522320395,2463.19938996041,27.764140582127,2.38577475130763,0.099058326253349,0.004166756460108,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
9977,9983,894083,894089,2469.24254211724,2469.25087554541,43.3004473816842,3.19237706099092,0.122786846540515,0.008333428169863,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
10116,10121,894222,894227,2469.435599845,2469.44254436676,58.9761851099519,3.0064534548293,0.231436689445941,0.006944521765035,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
1053,1062,879628,879637,2449.1655832597,2449.17808380522,145.792446371103,3.41304015319499,0.300717615886681,0.01250054551474,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
340,368,878915,878943,2448.17526063943,2448.21415136538,378.826720133139,4.50591494354516,0.427035243643817,0.038890725951205,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
439,445,879014,879020,2448.31276710017,2448.32110082217,132.881151332518,2.05204504400399,0.450714151108611,0.008333722000771,11226,336677773,42,"01_12_2021_17_10_42",17.06724266,1
128,131,91322,91325,1354.2962992523,1354.30046606494,3.53692164507267,0.584220795165648,0.010447521294128,0.004166812637777,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,1
6701,6705,97990,97994,1363.55765367195,1363.5632093394,8.5302567516794,0.779463190005854,0.025877238641305,0.005555667452427,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,1
2166,2169,93385,93388,1357.16166642557,1357.16583321073,8.71901926850124,0.719318757165229,0.042050952014013,0.004166785165125,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,1
2937,2948,94166,94177,1358.24641862367,1358.26169681127,30.85697598038,1.40118859614422,0.053179642716555,0.015278187591775,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,1
2387,2392,622163,622168,2091.57531979957,2091.58226440071,15.8974575891598,0.854198362773299,0.068799222276758,0.006944601138002,14079,340703996,29,"01_12_2021_16_49_40",26.476339543,1
1267,1280,621041,621054,2090.01694892356,2090.03500494342,47.6017479721798,1.73831185799366,0.092742012156806,0.018056019860069,14079,340703996,29,"01_12_2021_16_49_40",26.476339543,1
9076,9081,100436,100441,1366.95494034883,1366.96188492372,32.1244475695582,0.908876693845116,0.136349830512764,0.006944574885438,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,1
13058,13064,105530,105536,1374.03001543985,1374.03834880481,41.7796636383237,0.671013238013544,0.236658873143158,0.008333364957707,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,1
9501,9602,632321,632422,2105.68384848369,2105.82412649738,526.871280921126,2.60955323003502,0.52120830285343,0.140278013692296,14079,340703996,29,"01_12_2021_16_49_40",26.476339543,1
5815,5833,97099,97117,1362.32012790623,1362.345128444,227.799823126294,0.951013338877891,0.86000209064364,0.025000537762026,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,1
73,111,91267,91305,1354.21990767127,1354.27268731184,67.9134693229384,1.98301070715456,0.027284095661994,0.05277964057268,18293,340703996,2,"01_12_2021_16_49_40",23.253970905,0
13494,13502,655760,655768,2138.23857398253,2138.24968503374,59.7957445981173,2.74144905093683,0.107132674926717,0.011111051207081,16078,344297533,30,"01_12_2021_16_50_09",16.602698911,1
,,,,,,,,,,13725,344297533,43,"01_12_2021_16_50_09",11.523759771,
,,,,,,,,,,13067,344297533,42,"01_12_2021_16_50_10",11.007217824,
,,,,,,,,,,12913,344297533,3,"01_12_2021_16_50_13",11.530586014,
5324,5328,511988,511992,1938.55536462716,1938.56092017425,21.4534536927929,1.74922044454638,0.067330157564788,0.005555547096492,13162,350545089,23,"01_12_2021_17_03_08",13.682034462,1
405,421,406150,406167,1791.5558409008,1791.57945233397,152.365160445555,9.73699036486631,0.132202466849276,0.023611433168298,14785,352770254,18,"01_12_2021_17_00_58",15.21651464,0
350,392,406095,406137,1791.47945096124,1791.53778509791,545.336974395469,5.599853811192,0.186317407107846,0.058334136671874,14785,352770254,18,"01_12_2021_17_00_58",15.21651464,0
,,,,,,,,,,14248,352770254,25,"01_12_2021_17_01_01",13.327633038,
,,,,,,,,,,18209,352770254,24,"01_12_2021_17_00_59",15.160828893,
,,,,,,,,,,16880,355147124,19,"01_12_2021_17_01_29",20.402060081,
,,,,,,,,,,17237,355960626,25,"01_12_2021_17_05_44",14.684765556,
8695,8726,338620,338653,1697.75969843013,1697.80553080061,567.940123685659,6.36759616830861,0.977099664785512,0.045832370482003,16408,356632694,14,"01_12_2021_17_04_31",15.920864621,1
95,98,348514,348517,1711.50113230926,1711.50529890799,16.4899903857143,2.79375596765944,0.048246348545459,0.004166598728261,13358,356632694,15,"01_12_2021_17_04_22",14.173959526,0
917,921,507615,507619,1932.47760089908,1932.48315643023,29.059553797469,3.43069538890828,0.085852599302865,0.005555531146911,12617,356632694,23,"01_12_2021_17_04_25",16.712861997,0
,,,,,,,,,,12757,356632694,16,"01_12_2021_17_04_23",12.566580135,
,,,,,,,,,,16221,356632694,24,"01_12_2021_17_04_25",13.927367051,
,,,,,,,,,,18689,356632694,21,"01_12_2021_17_04_27",15.495193073,
,,,,,,,,,,16490,356632694,22,"01_12_2021_17_04_31",14.678489861,
,,,,,,,,,,18314,356632694,41,"01_12_2021_17_04_32",18.703609107,
5856,5891,625640,625675,2096.40073669449,2096.44934689114,596.939773476438,8.26401051387448,0.417562437574378,0.048610196653954,14869,358108509,29,"01_12_2021_16_51_29",16.675920534,"extend!"
1226,1238,71679,71691,1327.01118036064,1327.02784699734,165.387176205616,7.91471981355971,0.167746334846534,0.016666636695845,18270,358108509,1,"01_12_2021_16_51_26",21.753732789,1
3503,3511,289806,289814,1629.9645618603,1629.97567321791,91.9827946804238,6.8608572532722,0.182866988748485,0.011111357610389,19090,358108509,12,"01_12_2021_16_51_25",22.145599941,1
8843,8846,316048,316051,1666.4123551378,1666.41652183878,53.5188700602689,3.21754339649427,0.239070713172638,0.00416670098025,19573,358108509,13,"01_12_2021_16_51_36",18.269610339,1
11975,11997,615640,615662,2082.51206095326,2082.54261609268,598.792526004605,4.8227618028137,1.53536196206323,0.030555139423541,13421,358108509,28,"01_12_2021_16_51_38",16.649609808,1
17432,17458,304655,304681,1650.58855777844,1650.62466943066,1065.85940604521,8.26996456889783,1.59011138203442,0.036111652217642,19090,358108509,12,"01_12_2021_16_51_25",22.145599941,1
18256,18269,90504,90517,1353.15680623051,1353.17486148966,931.719030476597,1.13791080902173,1.95250219405691,0.01805525915438,18270,358108509,1,"01_12_2021_16_51_26",21.753732789,1
8875,8893,591984,592002,2049.65670628807,2049.68170633913,978.324274423046,5.64894278449288,2.39106681756717,0.025000051058669,16395,358108509,27,"01_12_2021_16_51_25",19.367988179,1
90,93,286300,286303,1625.0950075328,1625.09917428932,45.3959534150977,5.23832520022054,0.169835663114637,0.004166756513314,19090,358108509,12,"01_12_2021_16_51_25",22.145599941,0
321,328,286539,286546,1625.42695924645,1625.43668168451,147.339335681146,10.0670291619986,0.255851725027056,0.009722438054723,19090,358108509,12,"01_12_2021_16_51_25",22.145599941,0
,,,,,,,,,,18293,358108509,2,"01_12_2021_16_51_29",19.80404839,
,,,,,,,,,,16933,358237020,26,"01_12_2021_17_09_43",14.616918888,
,,,,,,,,,,19603,358237020,40,"01_12_2021_17_09_42",17.710233658,
,,,,,,,,,,19096,363217984,12,"01_12_2021_17_00_01",19.475927731,
941,944,133056,133061,1412.26078254963,1412.26772724037,12.2567576920605,0.86801940806548,0.033455752064945,0.006944690740511,14861,365369408,4,"01_12_2021_16_51_23",16.465399061,1
660,665,898303,898308,2475.10146870782,2475.10841371894,7.15791809266724,1.00505955870373,0.014293267530692,0.00694501111866,14622,365369408,43,"01_12_2021_16_51_13",18.100027808,0
,,,,,,,,,,14155,365369408,42,"01_12_2021_16_51_14",14.395734997,
,,,,,,,,,,16232,365369408,31,"01_12_2021_16_51_21",15.091932649,
7769,7773,415322,415326,1804.29232750136,1804.29788298862,0.602386293260751,0.084248829779186,0.00130841715409,0.005555487263337,14635,366489827,18,"01_12_2021_17_02_08",15.839759207,0
425,432,406130,406137,1791.52577461437,1791.53549675531,1.12155276455242,0.128761044342929,0.001805408981649,0.009722140937356,14635,366489827,18,"01_12_2021_17_02_08",15.839759207,0
,,,,,,,,,,13583,366489827,15,"01_12_2021_17_02_03",14.164712446,
,,,,,,,,,,12860,366489827,16,"01_12_2021_17_02_08",12.367985587,
,,,,,,,,,,18209,366489827,24,"01_12_2021_17_02_08",19.999109009,
,,,,,,,,,,17625,366489827,20,"01_12_2021_17_02_07",17.912316168,
,,,,,,,,,,13861,366489827,23,"01_12_2021_17_02_11",14.458577786,
,,,,,,,,,,16563,366489827,19,"01_12_2021_17_02_13",13.416068752,
,,,,,,,,,,18293,366489827,21,"01_12_2021_17_02_12",18.625574481,
,,,,,,,,,,18416,366489827,14,"01_12_2021_17_02_16",17.012208091,
,,,,,,,,,,16933,366489827,26,"01_12_2021_17_02_18",19.05829091,
,,,,,,,,,,16190,366489827,22,"01_12_2021_17_02_20",15.396611438,
,,,,,,,,,,14115,366489827,17,"01_12_2021_17_02_22",12.427641313,
,,,,,,,,,,17237,366489827,25,"01_12_2021_17_02_24",15.323536008,
11991,11994,734267,734270,2247.27598202469,2247.28014866155,59.5765757059315,5.44189580874749,0.212449397312566,0.0041666368611,16849,366567664,34,"01_12_2021_16_56_56",20.102628467,1
14577,14580,206028,206031,1513.61105163996,1513.61521828487,69.6342707701232,7.72611177742927,0.299485739472844,0.004166644906945,16354,366567664,7,"01_12_2021_16_56_57",22.366002367,1
5839,5847,196066,196074,1499.77482139354,1499.78593271935,161.562775141355,9.45868398174287,0.495779662317856,0.011111325807633,16354,366567664,7,"01_12_2021_16_56_57",22.366002367,1
4270,4273,194490,194493,1497.58588418093,1497.59005095064,151.770476016249,5.94509237998168,0.830065845433128,0.004166769704625,16354,366567664,7,"01_12_2021_16_56_57",22.366002367,1
11464,11470,202907,202913,1509.27632814225,1509.28466152193,225.581804197857,5.60601219043192,1.02264078618532,0.008333379686974,16354,366567664,7,"01_12_2021_16_56_57",22.366002367,1
13444,13479,735736,735771,2249.3162401941,2249.36485071674,1860.59309972089,13.9126510898833,2.37857657366887,0.048610522637318,16849,366567664,34,"01_12_2021_16_56_56",20.102628467,1
1452,1455,722619,722622,2231.09811376165,2231.10228052191,50.2877731126642,4.86173472945212,0.182624224061385,0.004166760261796,16849,366567664,34,"01_12_2021_16_56_56",20.102628467,0
6335,6339,122041,122045,1396.96221970202,1396.96777535776,27.8198811669111,2.59264543084707,0.091266554725258,0.005555655745866,12920,369555560,3,"01_12_2021_16_50_26",14.280914154,1
14397,14404,656805,656812,2139.68969470825,2139.69941685024,49.6569553108991,3.07487527631765,0.092329262534929,0.009722141984639,15478,369555560,30,"01_12_2021_16_50_25",18.980822652,1
8783,8788,124505,124510,1400.3844834502,1400.3914279477,37.3326089406508,2.26535525513457,0.123326258907682,0.006944497504264,12920,369555560,3,"01_12_2021_16_50_26",14.280914154,1
2001,2012,641683,641694,2118.68669618728,2118.70197438292,70.7535662638088,3.0753724484931,0.124865242276447,0.015278195644896,15478,369555560,30,"01_12_2021_16_50_25",18.980822652,1
12779,12785,655187,655193,2137.44248679675,2137.45082009331,44.3946628452166,2.67737016589394,0.132428668439614,0.008333296555065,15478,369555560,30,"01_12_2021_16_50_25",18.980822652,1
9372,9382,125109,125119,1401.22337798506,1401.23726695539,105.303726265615,4.37478808527306,0.19960495912294,0.01388897032939,12920,369555560,3,"01_12_2021_16_50_26",14.280914154,1
,,,,,,,,,,17937,369863567,38,"01_12_2021_16_58_12",15.797742033,
,,,,,,,,,,19073,369863567,12,"01_12_2021_16_58_08",19.703582433,
,,,,,,,,,,16615,369863567,11,"01_12_2021_16_58_11",15.902291056,
,,,,,,,,,,19329,369863567,39,"01_12_2021_16_58_11",18.412987312,
,,,,,,,,,,19574,369863567,13,"01_12_2021_16_58_16",16.631942503,
130,135,208867,208872,1517.55295902527,1517.55990365027,15.2535590600433,1.79432344603416,0.029726721682067,0.006944625000415,13412,380532990,8,"01_12_2021_16_57_26",14.818215574,0
59,71,208796,208808,1517.45434537299,1517.47101246573,52.5588951342782,2.18306354876863,0.049642784246259,0.016667092736043,13412,380532990,8,"01_12_2021_16_57_26",14.818215574,0
4,17,208740,208753,1517.37656563204,1517.39462163962,51.5784058620438,1.49274674655144,0.06939309027061,0.018056007585074,13412,380532990,8,"01_12_2021_16_57_26",14.818215574,0
84,117,208821,208854,1517.48906848449,1517.53490300092,110.720747442585,3.03371960536638,0.070326565271379,0.045834516433843,13412,380532990,8,"01_12_2021_16_57_26",14.818215574,0
47,51,208784,208788,1517.43767828212,1517.44323397923,26.2556018100781,1.77478593514443,0.074840275580191,0.005555697113323,13412,380532990,8,"01_12_2021_16_57_26",14.818215574,0
21,31,208758,208768,1517.40156625857,1517.41545549739,48.2933917157904,1.42328600503372,0.086997329502939,0.013889238824731,13412,380532990,8,"01_12_2021_16_57_26",14.818215574,0
13118,13126,757299,757307,2279.26383219259,2279.27494304129,223.995872292741,18.9306860208278,0.360837864265104,0.01111084870081,13635,380532990,35,"01_12_2021_16_57_33",12.736843226,0
14343,14348,322273,322278,1675.06068398052,1675.06762833772,13.5157272758872,1.43646808730083,0.030238603661353,0.006944357197881,19573,381983159,13,"01_12_2021_17_00_05",19.676001279,0
150,154,484357,484361,1900.17858337572,1900.1841390742,15.4764049681237,2.5337197218808,0.03795454316246,0.005555698476201,16066,386971069,22,"01_12_2021_17_02_50",15.803198095,0
