istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
1146,1161,3.6002651810139032,3.64738907081775,2.6385541251199915e-06,2.149273915145792e-09,5.886648501984837e-09,0.04712388980384663,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1197,1203,3.7604864063469825,3.7793359622685214,1.6071280370836753e-07,2.006348587496708e-09,3.877560494913723e-10,0.01884955592153892,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1208,1214,3.7950439255364703,3.813893481458009,2.0583017633160296e-07,2.25308858662191e-09,4.2119352450242786e-10,0.01884955592153892,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1298,1302,4.077787264359552,4.090353634973911,1.5782428606858071e-07,1.9315895398576835e-09,3.874478515797364e-10,0.012566370614359279,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1324,1329,4.159468673352887,4.175176636620836,1.5057526759999184e-07,2.4031249268665386e-09,2.7844104799612523e-10,0.015707963267948877,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1596,1613,5.01398187512931,5.067388950240336,8.556357478062909e-07,2.8798601683622276e-09,1.305622721048394e-09,0.053407075111026714,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1625,1637,5.105088062083414,5.142787173926491,8.010026484575815e-07,2.925388181926683e-09,1.1557048651411606e-09,0.03769911184307695,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1724,1733,5.416105734788804,5.444380068671112,1.243355565303557e-06,2.159542981651445e-09,2.700263124211233e-09,0.028274333882308156,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1770,1780,5.560618996853934,5.592034923389832,5.368680636026013e-07,2.664557361001917e-09,7.229576937106685e-10,0.031415926535897754,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1785,1795,5.607742886657781,5.639158813193679,3.3899164714847814e-07,2.9454582519979726e-09,3.8885783482101033e-10,0.031415926535897754,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1881,1888,5.909335781402401,5.93132692997753,2.0269081342167037e-07,2.4129528553420127e-09,3.778251045361003e-10,0.02199114857512896,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
1946,1951,6.113539303885738,6.129247267153687,2.5385794473810343e-07,2.033616109766063e-09,5.902163202620159e-10,0.015707963267948877,2000.0,19.016649759122842,9.177608649219163,3,5.0,16.0,11.0,-2.4961786115196016,-2.4297317463359165,-1.9105635465087387,40.931802708445076,338.8887435376085,353.85916024465325
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
645,651,2.0263272615654166,2.0451768174869556,6.063981897222063e-07,1.930820383301648e-09,1.518148717849499e-09,0.01884955592153892,2000.0,25.06648456566031,78.70603753055957,2,5.0,4.0,,-2.199323917565378,-1.5399177094535554,,170.39341254051425,217.014637054593,
1297,1312,4.074645671705962,4.121769561509809,1.8849399753606453e-05,2.038661992596121e-09,4.433307454476676e-08,0.04712388980384663,2000.0,25.06648456566031,78.70603753055957,2,5.0,4.0,,-2.199323917565378,-1.5399177094535554,,170.39341254051425,217.014637054593,
1404,1417,4.41079608564007,4.451636790136737,1.537183636564937e-05,1.9803371546653124e-09,3.7480905712428125e-08,0.040840704496667435,2000.0,25.06648456566031,78.70603753055957,2,5.0,4.0,,-2.199323917565378,-1.5399177094535554,,170.39341254051425,217.014637054593,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
1004,1007,3.1541590242041524,3.163583802164922,1.523074379661452e-08,2.3144683413557153e-09,2.3145929617385264e-11,0.009424777960769681,2000.0,89.04985993291413,-85.34119265390443,2,3.0,1.0,,-2.394666208811418,-1.8791856597805303,,18.429095688120896,178.31012025186027,
1157,1161,3.634822700203391,3.64738907081775,2.6489188202441728e-08,2.585651423200432e-09,3.6604275166496336e-11,0.012566370614358835,2000.0,89.04985993291413,-85.34119265390443,2,3.0,1.0,,-2.394666208811418,-1.8791856597805303,,18.429095688120896,178.31012025186027,
1267,1270,3.980397892098268,3.9898226700590373,4.253376277337274e-08,2.214499140445629e-09,7.701772553048158e-11,0.009424777960769237,2000.0,89.04985993291413,-85.34119265390443,2,3.0,1.0,,-2.394666208811418,-1.8791856597805303,,18.429095688120896,178.31012025186027,
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
140,149,0.43982297150257105,0.4680973053848792,1.8938509914062554e-06,2.1400258695903927e-09,4.17196033275502e-09,0.028274333882308156,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
294,301,0.9236282401553992,0.9456193887305278,4.867905602629182e-07,2.1157354878617947e-09,1.0838292485715328e-09,0.021991148575128516,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
382,388,1.200088393671301,1.2189379495928399,5.802177666132028e-07,1.986619402036604e-09,1.4041932061559237e-09,0.01884955592153892,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
442,455,1.3885839528866886,1.429424657383356,6.067782546605637e-07,3.4985623209270304e-09,5.283438131442608e-10,0.040840704496667435,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
497,504,1.5613715488341273,1.5833626974092558,1.298267053480355e-06,1.9468533088188066e-09,3.2258764548487306e-09,0.021991148575128516,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
562,572,1.7655750713174638,1.7969909978533618,2.6242872250430705e-06,2.0443561479276497e-09,6.1373273130271855e-09,0.031415926535897976,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
593,599,1.8629644435787474,1.8818139995002863,4.439939584162477e-07,2.0227363860730045e-09,1.0505163405838402e-09,0.01884955592153892,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
610,615,1.9163715186897738,1.932079481957723,1.6104573721923761e-07,2.188641976164959e-09,3.3409830457742373e-10,0.0157079632679491,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
650,661,2.0420352248333655,2.0765927440228533,1.0197557559383739e-06,2.1606635195911757e-09,2.222356076941878e-09,0.034557519189487795,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
803,810,2.522698900832604,2.5446900494077327,4.443558819739003e-07,2.2447224911106486e-09,9.175658011173482e-10,0.021991148575128516,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
871,887,2.73632720127671,2.786592683734147,3.191775859873884e-05,1.9726638718349304e-09,7.824851810944722e-08,0.05026548245743667,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
944,957,2.965663464988765,3.006504169485432,9.465812313630295e-07,1.9812299983615916e-09,2.3122965764343917e-09,0.04084070449666699,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
981,989,3.081902393171587,3.1070351344003058,5.396027712642104e-07,2.2455190055286238e-09,1.1102834207576961e-09,0.025132741228718558,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1115,1124,3.5028758087526195,3.5311501426349277,7.034972476805664e-07,2.1398968752751292e-09,1.5459922231286782e-09,0.028274333882308156,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1236,1279,3.8830085198369844,4.018097003941346,0.018266918128498223,2.0114068623421936e-09,4.3723624601588185e-05,0.13508848410436158,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1328,1348,4.172035043967245,4.2348668970390415,2.4481841418748953e-06,3.0617315847122853e-09,2.8188831269204684e-09,0.0628318530717964,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1353,1373,4.25057486030699,4.313406713378786,0.0002560206916131152,2.6925645432542857e-09,4.104339850208305e-07,0.06283185307179551,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1430,1441,4.4924774946334045,4.527035013822892,2.698690572008948e-06,2.119020715823782e-09,6.038512356809633e-09,0.03455751918948735,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1458,1465,4.580442088933919,4.6024332375090475,4.330497034370039e-07,2.6154414315133304e-09,7.063174489729818e-10,0.02199114857512896,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1469,1477,4.614999608123406,4.6401323493521245,6.208880298895074e-07,2.2524366767694166e-09,1.2749208355700148e-09,0.025132741228718558,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1555,1563,4.885176576332128,4.910309317560847,6.917841236213385e-07,2.157519653424413e-09,1.5036820677494234e-09,0.025132741228718558,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1578,1585,4.957433207364693,4.979424355939822,3.1243230423812213e-07,2.514902439424513e-09,5.43570077837785e-10,0.02199114857512896,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1730,1736,5.4349552907103424,5.453804846631881,1.9029440420433201e-07,2.58508853065453e-09,3.0420599372860124e-10,0.018849555921538474,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1895,1904,5.953318078552658,5.981592412434966,1.5015204907839918e-06,2.018494414645782e-09,3.5654470487145318e-09,0.028274333882308156,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
1976,1982,6.2077870834934314,6.22663663941497,9.126359658440247e-07,2.037652020931489e-09,2.1314261466898188e-09,0.018849555921538474,2000.0,55.78412957607259,44.40579469833969,3,9.0,4.0,17.0,-1.5966141835058834,-2.1408143512693156,-1.6120860486931408,207.82275488512204,321.5803783123925,237.40748560245297
istart,istop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,midlat_deg,inclination_deg,n_spots,beta_1,beta_2,beta_3,alpha_1,alphaa_2,alpha_3,lons_1,lons_2,lons_3
24,30,0.07539822368615504,0.0942477796076938,2.0494269516801737e-07,2.18047689938537e-09,4.3684389439135884e-10,0.018849555921538766,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
100,106,0.3141592653589793,0.33300882128051806,2.751792502667475e-07,2.0679156439170952e-09,6.308933375720471e-10,0.018849555921538752,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
123,131,0.38641589639154456,0.41154863762026295,2.891165317033156e-07,2.366857823679693e-09,5.503524302952201e-10,0.02513274122871839,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
239,248,0.7508406442079606,0.7791149780902688,1.4355398071558127e-06,2.0458891776491915e-09,3.3541840416262403e-09,0.028274333882308156,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
411,421,1.291194580625405,1.322610507161303,7.307899604244735e-07,2.4526144334250786e-09,1.333143595516617e-09,0.031415926535897976,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
505,513,1.5865042900628457,1.611637031291564,6.787377587591944e-07,2.316660391931534e-09,1.3123817588223119e-09,0.025132741228718336,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
656,663,2.0608847807549044,2.082875929330033,1.1033264066341693e-06,2.315889707748927e-09,2.118331510203575e-09,0.021991148575128516,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
896,914,2.814867017616455,2.8714156853810713,2.736539579375615e-06,3.39724794038058e-09,3.1599645122781794e-09,0.05654866776461631,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
953,962,2.993937798871073,3.0222121327533813,8.251809502237647e-07,2.6685385145268375e-09,1.1628717988543258e-09,0.028274333882308156,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
1019,1027,3.2012829140079995,3.2264156552367176,8.827179964261848e-07,2.22341948739139e-09,1.8211496755071721e-09,0.025132741228718114,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
1083,1091,3.402344843837746,3.4274775850664647,3.4301523662215373e-07,2.522600231962184e-09,6.031053434440992e-10,0.025132741228718558,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
1177,1185,3.6976545532751866,3.722787294503905,1.109012252847557e-06,1.9665760732735364e-09,2.719580116661291e-09,0.025132741228718558,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
1361,1366,4.275707601535709,4.291415564803658,2.2563447670665243e-07,2.1195739776700062e-09,4.894948890665773e-10,0.015707963267948877,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
1372,1383,4.310265120725196,4.3448226399146845,3.624142187747432e-07,2.577966192555355e-09,6.355245218969685e-10,0.03455751918948824,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
1456,1460,4.574158903626739,4.586725274241099,6.518933370097561e-08,2.234822526815391e-09,1.3049783476049015e-10,0.012566370614359279,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
1481,1484,4.652698719966484,4.6621234979272534,3.128441919306195e-08,2.0512665115819987e-09,6.752687298217097e-11,0.009424777960769681,2000.0,35.42254211819481,-32.40470367497967,2,8.0,14.0,,-2.4642411839368403,-2.1466903725012094,,310.87675631394166,308.32452627107614,
